day_id;event_time;event_id;event_type;user_id;worker_id;profile;routine;resource;planned_order;assistance;cardio_planned;cable_planned;speed_m_per_min;origin;destination;duration_min;wait_min;outcome;water_liters;towel_count;stock_after;dissatisfaction
D039;56,276;110;exercise;U-0015;;flexible;pull;cable;4,0;True;;;;8;8;11,78;0,0;completed;0,254;;0,83;
D039;58,638;111;exercise;U-0014;;standard;pull;seated_row;2,0;False;;;;15;15;7,698;4,57;completed;0,195;;0,7;
D039;59,113;112;visit;U-0021;;standard;legs;gym;;;False;False;72,94;;1;29,4;0,06;completed;;;22,0;0,0
D039;59,238;113;exercise;U-0009;;express;legs;cable;4,0;False;;;;;;;;omitted;;;;
D039;59,318;114;registration;U-0021;R-02;standard;;R-02;;;;;;;7;2,46;0,0;completed;;2,0;;
D039;60,173;115;exercise;U-0019;;standard;legs;leg_press;1,0;False;;;;26;26;10,43;4,29;completed;0,509;;0,95;
D039;60,27;116;exercise;U-0017;;standard;full_body;chest_press;2,0;False;;;;47;47;9,616;0,0;completed;0,338;;0,78;
D039;61,318;117;exercise;U-0016;;standard;full_body;chest_press;2,0;False;;;;42;42;7,319;0,0;completed;0,355;;0,72;
D039;61,39;118;supply_pickup;U-0010;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;76,0;
D039;62,009;119;exercise;U-0021;;standard;legs;leg_press;1,0;False;;;;32;32;12,992;0,0;completed;0,488;;0,89;
D039;62,258;120;exercise;U-0010;;standard;upper;seated_row;4,0;False;;;;29;29;7,442;0,0;completed;0,135;;0,55;
D039;63,755;121;supply_pickup;U-0004;;intense;;water;;;;;;;48;0,75;;completed;1,5;;14,75;
D039;63,757;122;supply_pickup;U-0008;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;74,0;
D039;63,86;123;visit;U-0022;;intense;pull;gym;;;False;True;64,94;;1;63,43;13,28;completed;;;21,0;0,04
D039;64,091;124;registration;U-0022;R-01;intense;;R-01;;;;;;;7;3,18;0,0;completed;;2,0;;
D039;64,102;125;visit;U-0023;;flexible;upper;gym;;;False;False;62,98;;1;37,19;8,98;incomplete;;;23,0;0,16
D039;64,34;126;registration;U-0023;R-02;flexible;;R-02;;;;;;;7;3,13;0,0;completed;;2,0;;
D039;64,624;127;cardio;U-0004;;intense;full_body;treadmill;;;True;;;35;35;13,912;0,0;completed;;;;
D039;64,865;128;exercise;U-0008;;intense;upper;lat_pulldown;3,0;False;;;;36;36;14,972;0,29;completed;0,328;;0,0;
D039;64,982;129;exercise;U-0012;;standard;upper;shoulder_press;3,0;False;;;;45;45;8,457;0,0;completed;0,292;;0,66;
D039;65,653;130;supply_pickup;U-0014;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;72,0;
D039;66,591;131;assistance;U-0014;PT-02;standard;;biceps_curl-02;;;;;;;33;;0,12;arrived;;;;
D039;66,591;132;worker_travel;;PT-02;;;trainers;;;;;73,23;45;33;0,124;;completed;;;;
D039;66,715;133;exercise;U-0014;;standard;pull;biceps_curl;3,0;True;;;;33;33;6,927;0,0;completed;0,228;;0,54;
D039;67,565;134;exercise;U-0022;;intense;pull;seated_row;1,0;False;;;;15;15;11,302;0,0;completed;0,265;;1,38;
D039;68,124;135;supply_pickup;U-0015;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;70,0;
D039;68,465;136;exercise;U-0020;;intense;legs;leg_press;1,0;False;;;;26;26;16,639;10,06;completed;0,76;;0,48;
D039;68,516;137;visit;U-0024;;standard;legs;gym;;;True;True;71,11;;1;66,34;12,43;completed;;;18,0;0,06
D039;68,537;138;exercise;U-0019;;standard;legs;leg_extension;2,0;False;;;;12;12;5,153;0,0;completed;0,321;;0,69;
D039;68,562;139;exercise;U-0010;;standard;upper;chest_press;1,0;False;;;;47;47;5,686;0,0;completed;0,136;;0,34;
D039;68,569;140;exercise;U-0011;;intense;pull;lat_pulldown;2,0;False;;;;22;22;11,563;9,89;completed;0,251;;0,12;
D039;68,609;141;assistance;U-0018;PT-01;standard;;seated_row-02;;;;;;;29;;0,11;arrived;;;;
D039;68,609;142;worker_travel;;PT-01;;;trainers;;;;;70,66;8;29;0,106;;completed;;;;
D039;68,715;143;exercise;U-0018;;standard;pull;seated_row;2,0;True;;;;29;29;13,182;0,0;completed;0,219;;0,69;
D039;68,727;144;registration;U-0024;R-01;standard;;R-01;;;;;;;7;2,1;0,0;completed;;2,0;;
D039;68,874;145;supply_pickup;U-0017;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;68,0;
D039;69,553;146;visit;U-0025;;intense;pull;gym;;;False;False;62,34;;1;55,4;25,54;completed;;;24,0;0,07
D039;69,793;147;registration;U-0025;R-02;intense;;R-02;;;;;;;7;3,0;0,0;completed;;2,0;;
D039;70,192;148;visit;U-0026;;standard;pull;gym;;;False;False;66,2;;1;34,77;24,41;incomplete;;;24,0;0,42
D039;70,299;149;supply_pickup;U-0016;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;66,0;
D039;70,805;150;visit;U-0027;;intense;pull;gym;;;False;True;62,33;;1;76,88;25,23;completed;;;18,0;0,07
D039;70,829;151;registration;U-0026;R-01;standard;;R-01;;;;;;;7;2,85;0,41;completed;;2,0;;
D039;71,772;152;visit;U-0028;;flexible;upper;gym;;;True;False;61,45;;1;38,6;15,66;incomplete;;;22,0;0,4
D039;71,772;153;cardio;U-0028;;flexible;upper;treadmill;;;True;;;;;;;not_completed;;;;
D039;72,456;154;visit;U-0029;;express;pull;gym;;;False;False;80,41;;1;22,07;16,15;incomplete;;;24,0;0,38
D039;72,52;155;visit;U-0030;;flexible;pull;gym;;;True;True;76,43;;1;69,9;13,56;completed;;;17,0;0,11
D039;72,794;156;registration;U-0027;R-02;intense;;R-02;;;;;;;7;4,07;1,75;completed;;2,0;;
D039;73,674;157;registration;U-0028;R-01;flexible;;R-01;;;;;;;7;1,91;1,66;completed;;2,0;;
D039;73,745;158;supply_pickup;U-0012;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;64,0;
D039;74,495;159;supply_pickup;U-0019;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;62,0;
D039;75,0;160;assistance;U-0023;PT-02;flexible;;shoulder_press-02;;;;;;;45;;0,12;arrived;;;;
D039;75,0;161;worker_travel;;PT-02;;;trainers;;;;;73,23;33;45;0,125;;completed;;;;
D039;75,125;162;exercise;U-0023;;flexible;upper;shoulder_press;1,0;True;;;;45;45;8,968;0,0;completed;0,34;;0,94;
D039;75,344;163;exercise;U-0019;;standard;legs;leg_curl;3,0;False;;;;31;31;7,998;0,0;completed;0,661;;0,44;
D039;75,582;164;registration;U-0029;R-01;express;;R-01;;;;;;;7;1,18;2,94;completed;;2,0;;
D039;75,747;165;exercise;U-0021;;standard;legs;leg_extension;2,0;False;;;;10;10;8,405;0,0;completed;0,448;;0,63;
D039;75,856;166;exercise;U-0028;;flexible;upper;chest_press;1,0;False;;;;42;42;7,835;0,0;completed;0,127;;1,08;
D039;76,008;167;visit;U-0031;;express;legs;gym;;;False;False;86,79;;1;19,3;0,68;completed;;;23,0;0,01
D039;76,759;168;registration;U-0030;R-01;flexible;;R-01;;;;;;;7;1,44;4,04;completed;;2,0;;
D039;76,862;169;registration;U-0031;R-02;express;;R-02;;;;;;;7;1,26;0,68;completed;;2,0;;
D039;77,126;170;exercise;U-0017;;standard;full_body;lat_pulldown;3,0;False;;;;36;36;5,56;7,44;completed;0,261;;0,5;
D039;77,332;171;supply_pickup;U-0008;;intense;;water;;;;;;;48;0,75;;completed;1,5;;13,25;
D039;78,228;172;exercise;U-0016;;standard;full_body;seated_row;3,0;False;;;;29;29;10,273;7,08;completed;0,169;;0,37;
D039;78,309;173;exercise;U-0031;;express;legs;leg_press;1,0;False;;;;32;32;5,526;0,0;completed;0,388;;0,67;
D039;78,331;174;exercise;U-0030;;flexible;pull;biceps_curl;3,0;False;;;;11;11;6,252;0,0;completed;0,347;;1,06;
D039;78,338;175;supply_pickup;U-0018;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;60,0;
D039;79,067;176;exercise;U-0024;;standard;legs;leg_extension;2,0;False;;;;12;12;9,561;0,0;completed;0,285;;0,76;
D039;79,27;177;exercise;U-0018;;standard;pull;biceps_curl;3,0;False;;;;33;33;5,324;0,0;completed;0,291;;0,41;
D039;79,28;178;exercise;U-0020;;intense;legs;leg_curl;2,0;False;;;;24;24;9,751;0,0;completed;0,427;;0,11;
D039;80,933;179;supply_pickup;U-0021;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;58,0;
D039;81,092;180;visit;U-0032;;express;upper;gym;;;False;True;82,47;;1;27,95;5,0;incomplete;;;23,0;0,12
D039;81,274;181;registration;U-0032;R-02;express;;R-02;;;;;;;7;1,27;0,0;completed;;2,0;;
D039;81,838;182;exercise;U-0021;;standard;legs;leg_curl;3,0;False;;;;31;31;5,268;0,06;completed;0,379;;0,33;
D039;82,023;183;exercise;U-0029;;express;pull;lat_pulldown;1,0;False;;;;;;;;omitted;;;;
D039;82,696;184;assistance;U-0012;PT-01;standard;;cable-02;;;;;;;43;;0,07;arrived;;;;
D039;82,696;185;worker_travel;;PT-01;;;trainers;;;;;70,66;29;43;0,071;;completed;;;;
D039;82,761;186;assistance;U-0015;PT-02;flexible;;lat_pulldown-02;;;;;;;22;;2,24;arrived;;;;
D039;82,767;187;exercise;U-0012;;standard;upper;cable;5,0;True;;;;43;43;9,105;0,0;completed;0,181;;0,53;
D039;82,78;188;exercise;U-0032;;express;upper;chest_press;1,0;False;;;;47;47;4,833;0,0;completed;0,255;;0,79;
D039;82,907;189;supply_pickup;U-0011;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;56,0;
D039;83,931;190;exercise;U-0025;;intense;pull;seated_row;1,0;False;;;;15;15;13,28;10,83;completed;0,335;;1,04;
D039;84,356;191;exercise;U-0031;;express;legs;leg_extension;2,0;False;;;;10;10;4,182;0,0;completed;0,379;;0,48;
D039;84,718;192;exercise;U-0008;;intense;upper;seated_row;4,0;False;;;;29;29;13,891;6,4;completed;0,433;;1,3;
D039;84,85;193;worker_travel;;PT-02;;;trainers;;;;;73,23;45;22;0,156;;completed;;;;
D039;84,889;194;exercise;U-0023;;flexible;upper;chest_fly;3,0;False;;;;46;46;3,674;0,0;completed;0,228;;0,66;
D039;84,95;195;exercise;U-0016;;standard;full_body;leg_extension;4,0;False;;;;12;12;5,685;0,0;completed;0,272;;0,0;
D039;85,006;196;exercise;U-0015;;flexible;pull;lat_pulldown;1,0;True;;;;22;22;7,407;6,75;completed;0,271;;0,65;
D039;85,374;197;exercise;U-0029;;express;pull;biceps_curl;2,0;False;;;;11;11;4,173;3,21;completed;0,129;;0,67;
D039;85,392;198;exercise;U-0011;;intense;pull;biceps_curl;3,0;False;;;;33;33;7,33;1,56;completed;0,289;;0,0;
D039;85,472;199;exercise;U-0030;;flexible;pull;cable;4,0;False;;;;8;8;4,02;0,0;completed;0,432;;0,94;
D039;85,776;200;visit;U-0033;;intense;push;gym;;;False;False;51,22;;1;39,7;5,69;completed;;;22,0;0,02
D039;86,068;201;registration;U-0033;R-01;intense;;R-01;;;;;;;7;2,74;0,0;completed;;2,0;;
D039;86,698;202;exercise;U-0028;;flexible;upper;shoulder_press;3,0;False;;;;49;49;9,227;0,0;completed;0,186;;0,9;
D039;86,709;203;visit;U-0034;;flexible;full_body;gym;;;False;False;64,28;;1;42,63;15,77;incomplete;;;21,0;0,21
D039;86,828;204;exercise;U-0024;;standard;legs;leg_curl;3,0;False;;;;24;24;4,502;4,43;completed;0,308;;0,35;
D039;86,942;205;registration;U-0034;R-02;flexible;;R-02;;;;;;;7;2,09;0,0;completed;;2,0;;
D039;86,986;206;supply_pickup;U-0020;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;54,0;
D039;87,167;207;visit;U-0035;;standard;pull;gym;;;False;False;59,38;;1;46,66;21,43;completed;;;19,0;0,1
D039;87,659;208;visit;U-0036;;intense;upper;gym;;;False;True;61,91;;1;71,88;17,26;incomplete;;;24,0;0,17
D039;87,762;209;exercise;U-0032;;express;upper;lat_pulldown;2,0;False;;;;36;36;3,964;0,0;completed;0,286;;0,54;
D039;88,763;210;exercise;U-0017;;standard;full_body;leg_extension;4,0;False;;;;10;10;9,121;3,2;completed;0,317;;0,21;
D039;88,812;211;registration;U-0035;R-01;standard;;R-01;;;;;;;7;2,58;1,39;completed;;2,0;;
D039;88,928;212;supply_pickup;U-0031;;express;;towels;;;;;;;44;0,75;;completed;;2,0;52,0;
D039;89,037;213;registration;U-0036;R-02;intense;;R-02;;;;;;;7;6,3;1,14;completed;;2,0;;
D039;89,141;214;exercise;U-0033;;intense;push;chest_press;1,0;False;;;;42;42;10,99;0,0;completed;0,267;;1,23;
D039;89,222;215;assistance;U-0034;PT-01;flexible;;leg_press-01;;;;;;;26;;1,81;arrived;;;;
D039;89,757;216;exercise;U-0031;;express;legs;leg_curl;3,0;False;;;;31;31;4,619;0,0;completed;0,495;;0,1;
D039;89,98;217;supply_pickup;U-0023;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;50,0;
D039;90,175;218;exercise;U-0026;;standard;pull;biceps_curl;3,0;False;;;;11;11;5,055;0,0;completed;0,239;;0,99;
D039;90,808;219;worker_travel;;PT-01;;;trainers;;;;;70,66;43;26;0,226;;completed;;;;
D039;90,977;220;exercise;U-0012;;standard;upper;chest_press;1,0;False;;;;47;47;8,205;0,0;completed;0,327;;0,3;
D039;91,034;221;exercise;U-0034;;flexible;full_body;leg_press;1,0;True;;;;26;26;9,38;0,0;completed;0,298;;0,81;
D039;91,083;222;exercise;U-0027;;intense;pull;seated_row;1,0;False;;;;15;15;10,37;13,91;completed;0,502;;1,23;
D039;92,26;223;supply_pickup;U-0016;;standard;;water;;;;;;;48;0,75;;completed;1,25;;12,0;
D039;92,329;224;visit;U-0037;;express;upper;gym;;;False;False;85,73;;1;23,73;17,58;incomplete;;;23,0;0,42
D039;92,504;225;registration;U-0037;R-01;express;;R-01;;;;;;;7;1,7;0,0;completed;;2,0;;
D039;92,658;226;exercise;U-0023;;flexible;upper;lat_pulldown;2,0;False;;;;36;36;4,946;1,86;completed;0,216;;0,33;
D039;92,713;227;supply_pickup;U-0032;;express;;towels;;;;;;;44;0,75;;completed;;2,0;48,0;
D039;92,872;228;visit;U-0038;;standard;upper;gym;;;True;True;69,24;;1;66,44;31,54;incomplete;;;25,0;0,34
D039;92,872;229;cardio;U-0038;;standard;upper;treadmill;;;True;;;;;;;not_completed;;;;
D039;93,11;230;cardio;U-0016;;standard;full_body;treadmill;;;True;;;35;35;15,093;0,0;completed;;;;
D039;93,463;231;supply_pickup;U-0024;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;46,0;
D039;94,162;232;exercise;U-0029;;express;pull;seated_row;3,0;False;;;;;;;;omitted;;;;
D039;94,209;233;registration;U-0038;R-01;standard;;R-01;;;;;;;7;1,65;1,12;completed;;2,0;;
D039;94,212;234;visit;U-0039;;flexible;push;gym;;;False;False;65,88;;1;27,47;5,84;completed;;;24,0;0,04
D039;94,213;235;supply_pickup;U-0030;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;44,0;
D039;94,248;236;exercise;U-0024;;standard;legs;cable;4,0;False;;;;43;43;9,359;0,0;completed;0,332;;0,09;
D039;94,963;237;supply_pickup;U-0028;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;42,0;
D039;95,337;238;registration;U-0039;R-02;flexible;;R-02;;;;;;;7;1,2;0,9;completed;;2,0;;
D039;96,394;239;visit;U-0040;;flexible;pull;gym;;;False;False;65,99;;1;28,74;14,0;incomplete;;;23,0;0,22
D039;96,621;240;registration;U-0040;R-01;flexible;;R-01;;;;;;;7;1,61;0,0;completed;;2,0;;
D039;96,793;241;visit;U-0041;;standard;upper;gym;;;True;False;64,41;;1;66,28;13,55;completed;;;26,0;0,07
D039;96,826;242;exercise;U-0039;;flexible;push;shoulder_press;2,0;False;;;;49;49;7,614;0,0;completed;0,22;;0,99;
D039;96,943;243;supply_pickup;U-0012;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;40,0;
D039;96,999;244;supply_pickup;U-0011;;intense;;water;;;;;;;48;0,75;;completed;1,5;;10,5;
D039;97,026;245;registration;U-0041;R-02;standard;;R-02;;;;;;;7;1,04;0,0;completed;;2,0;;
D039;97,247;246;exercise;U-0015;;flexible;pull;seated_row;2,0;True;;;;;22;;7,0;pending;;;;
D039;97,247;247;exercise;U-0022;;intense;pull;lat_pulldown;2,0;False;;;;22;22;10,204;13,28;completed;0,473;;0,94;
D039;98,369;248;exercise;U-0041;;standard;upper;chest_press;1,0;False;;;;47;47;7,505;0,0;completed;0,305;;0,97;
D039;98,378;249;exercise;U-0020;;intense;legs;leg_extension;3,0;False;;;;10;10;5,491;10,4;completed;0,579;;0,0;
D039;98,386;250;exercise;U-0040;;flexible;pull;biceps_curl;3,0;False;;;;11;11;5,337;0,0;completed;0,358;;0,97;
D039;98,506;251;visit;U-0042;;express;upper;gym;;;True;True;81,68;;1;33,44;15,0;incomplete;;;19,0;0,34
D039;98,547;252;exercise;U-0032;;express;upper;seated_row;3,0;True;;;;;;;;omitted;;;;
D039;98,563;253;supply_pickup;U-0017;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;38,0;
D039;98,658;254;exercise;U-0032;;express;upper;shoulder_press;4,0;False;;;;45;45;4,425;0,0;completed;0,141;;0,28;
D039;98,69;255;registration;U-0042;R-02;express;;R-02;;;;;;;7;1,12;0,0;completed;;2,0;;
D039;98,724;256;assistance;U-0012;PT-02;standard;;seated_row-02;;;;;;;29;;0,03;arrived;;;;
D039;98,724;257;worker_travel;;PT-02;;;trainers;;;;;73,23;22;29;0,034;;completed;;;;
D039;98,758;258;exercise;U-0012;;standard;upper;seated_row;4,0;True;;;;29;29;4,881;0,91;completed;0,438;;0,03;
D039;98,856;259;exercise;U-0024;;standard;legs;leg_press;1,0;False;;;;32;32;6,591;0,0;completed;0,295;;0,0;
D039;99,345;260;exercise;U-0017;;standard;full_body;cable;5,0;False;;;;43;43;6,857;0,0;completed;0,507;;0,0;
D039;99,405;261;exercise;U-0037;;express;upper;chest_press;1,0;False;;;;;;;;omitted;;;;
D039;100,727;262;exercise;U-0023;;flexible;upper;seated_row;4,0;True;;;;;36;;7,0;pending;;;;
D039;100,727;263;exercise;U-0030;;flexible;pull;lat_pulldown;1,0;False;;;;36;36;9,478;5,7;completed;0,182;;0,73;
D039;100,797;264;exercise;U-0036;;intense;upper;chest_press;1,0;False;;;;42;42;9,868;5,19;completed;0,422;;0,99;
D039;100,89;265;visit;U-0043;;intense;full_body;gym;;;True;False;63,46;;1;70,46;24,73;incomplete;;;24,0;0,27
D039;100,89;266;cardio;U-0043;;intense;full_body;treadmill;;;True;;;;;;;not_completed;;;;
D039;101,126;267;registration;U-0043;R-01;intense;;R-01;;;;;;;7;3,22;0,0;completed;;2,0;;
D039;101,557;268;visit;U-0044;;express;push;gym;;;True;False;76,72;;1;29,12;14,56;incomplete;;;21,0;0,36
D039;101,753;269;registration;U-0044;R-02;express;;R-02;;;;;;;7;1,64;0,0;completed;;2,0;;
D039;103,187;270;exercise;U-0032;;express;upper;cable;5,0;False;;;;8;8;4,605;0,0;completed;0,166;;0,0;
D039;104,358;271;visit;U-0045;;flexible;full_body;gym;;;False;False;76,97;;1;36,45;7,97;incomplete;;;18,0;0,15
D039;104,489;272;exercise;U-0026;;standard;pull;lat_pulldown;1,0;True;;;;;;;;retry_failed;;;;
D039;104,489;273;exercise;U-0026;;standard;pull;seated_row;2,0;False;;;;;22;;0,0;omitted;;;;
D039;104,535;274;exercise;U-0043;;intense;full_body;leg_press;1,0;False;;;;26;26;16,895;0,0;completed;0,411;;0,86;
D039;104,553;275;registration;U-0045;R-02;flexible;;R-02;;;;;;;7;1,27;0,0;completed;;2,0;;
D039;104,58;276;exercise;U-0037;;express;upper;lat_pulldown;2,0;False;;;;;;;;omitted;;;;
D039;105,017;277;exercise;U-0042;;express;upper;chest_press;1,0;False;;;;;;;;omitted;;;;
D039;105,21;278;assistance;U-0033;PT-01;intense;;shoulder_press-01;;;;;;;49;;0,16;arrived;;;;
D039;105,21;279;worker_travel;;PT-01;;;trainers;;;;;70,66;26;49;0,162;;completed;;;;
D039;105,299;280;exercise;U-0035;;standard;pull;seated_row;2,0;False;;;;15;15;9,354;5,51;completed;0,205;;0,95;
D039;105,324;281;assistance;U-0039;PT-02;flexible;;chest_fly-01;;;;;;;46;;4,95;arrived;;;;
D039;105,362;282;supply_pickup;U-0017;;standard;;water;;;;;;;48;0,75;;completed;1,25;;9,25;
D039;105,372;283;exercise;U-0033;;intense;push;shoulder_press;2,0;True;;;;49;49;14,18;4,36;completed;0,526;;0,83;
D039;105,524;284;exercise;U-0034;;flexible;full_body;chest_press;2,0;False;;;;47;47;8,23;5,1;completed;0,177;;0,57;
D039;105,841;285;exercise;U-0025;;intense;pull;lat_pulldown;2,0;False;;;;22;22;8,464;14,72;completed;0,222;;0,56;
D039;105,985;286;supply_pickup;U-0022;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;36,0;
D039;106,131;287;exercise;U-0045;;flexible;full_body;shoulder_press;2,0;False;;;;45;45;6,317;0,0;completed;0,284;;0,96;
D039;106,912;288;exercise;U-0022;;intense;pull;biceps_curl;3,0;False;;;;33;33;14,796;0,0;completed;0,781;;0,71;
D039;106,963;289;visit;U-0046;;flexible;pull;gym;;;False;False;67,63;;1;29,55;13,47;incomplete;;;17,0;0,22
D039;107,185;290;registration;U-0046;R-01;flexible;;R-01;;;;;;;7;1,16;0,0;completed;;2,0;;
D039;107,207;291;supply_pickup;U-0024;;standard;;water;;;;;;;48;0,75;;completed;1,25;;8,0;
D039;107,53;292;exercise;U-0038;;standard;upper;lat_pulldown;2,0;False;;;;36;36;6,192;3,21;completed;0,267;;0,98;
D039;107,957;293;supply_pickup;U-0032;;express;;water;;;;;;;48;0,75;;completed;1,0;;7,0;
D039;108,089;294;cardio;U-0024;;standard;legs;treadmill;;;True;;;28;28;21,645;0,0;completed;;;;
D039;108,489;295;exercise;U-0046;;flexible;pull;biceps_curl;3,0;False;;;;11;11;4,526;0,0;completed;0,283;;0,93;
D039;108,61;296;exercise;U-0044;;express;push;chest_press;1,0;False;;;;;;;;omitted;;;;
D039;109,609;297;exercise;U-0037;;express;upper;seated_row;3,0;False;;;;;;;;omitted;;;;
D039;109,828;298;exercise;U-0028;;flexible;upper;lat_pulldown;2,0;False;;;;;29;;7,0;pending;;;;
D039;109,828;299;exercise;U-0028;;flexible;upper;seated_row;4,0;False;;;;;29;;7,0;pending;;;;
D039;110,114;300;worker_travel;;PT-02;;;trainers;;;;;73,23;29;46;0,156;;completed;;;;
D039;110,201;301;exercise;U-0042;;express;upper;lat_pulldown;2,0;False;;;;;;;;omitted;;;;
D039;110,231;302;exercise;U-0042;;express;upper;seated_row;3,0;False;;;;29;29;4,486;0,0;completed;0,295;;0,83;
D039;110,27;303;exercise;U-0039;;flexible;push;chest_fly;3,0;True;;;;46;46;7,853;0,0;completed;0,179;;0,83;
D039;110,372;304;visit;U-0047;;standard;full_body;gym;;;False;True;72,16;;1;72,49;28,4;incomplete;;;22,0;0,23
D039;110,58;305;registration;U-0047;R-02;standard;;R-02;;;;;;;7;1,63;0,0;completed;;2,0;;
D039;111,442;306;exercise;U-0030;;flexible;pull;seated_row;2,0;False;;;;15;15;5,588;3,81;completed;0,358;;0,4;
D039;111,966;307;supply_pickup;U-0020;;intense;;water;;;;;;;48;0,75;;completed;1,5;;5,5;
D039;112,151;308;supply_pickup;U-0034;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;34,0;
D039;112,299;309;exercise;U-0037;;express;upper;shoulder_press;4,0;False;;;;45;45;5,575;2,58;completed;0,226;;0,65;
D039;112,389;310;assistance;U-0045;PT-02;flexible;;leg_press-02;;;;;;;32;;0,97;arrived;;;;
D039;113,169;311;exercise;U-0035;;standard;pull;biceps_curl;3,0;False;;;;11;11;6,896;1,57;completed;0,256;;0,72;
D039;113,293;312;worker_travel;;PT-02;;;trainers;;;;;73,23;46;32;0,068;;completed;;;;
D039;113,293;313;exercise;U-0044;;express;push;chest_fly;2,0;False;;;;46;46;3,69;4,56;completed;0,218;;0,74;
D039;113,362;314;exercise;U-0045;;flexible;full_body;leg_press;1,0;True;;;;32;32;12,647;0,0;completed;0,243;;0,62;
D039;113,369;315;supply_pickup;U-0039;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;32,0;
D039;113,588;316;visit;U-0048;;express;push;gym;;;False;False;79,3;;1;17,71;10,0;incomplete;;;20,0;0,31
D039;113,66;317;visit;U-0049;;intense;pull;gym;;;False;True;69,27;;1;80,18;32,85;completed;;;19,0;0,09
D039;113,777;318;registration;U-0048;R-01;express;;R-01;;;;;;;7;1,34;0,0;completed;;2,0;;
D039;113,876;319;registration;U-0049;R-02;intense;;R-02;;;;;;;7;1,58;0,0;completed;;2,0;;
D039;114,233;320;exercise;U-0039;;flexible;push;chest_press;1,0;False;;;;47;47;8,133;0,0;completed;0,217;;0,52;
D039;114,634;321;exercise;U-0036;;intense;upper;shoulder_press;2,0;False;;;;49;49;15,127;0,45;completed;0,274;;0,54;
D039;114,872;322;exercise;U-0034;;flexible;full_body;seated_row;3,0;False;;;;29;29;6,203;1,86;completed;0,255;;0,42;
D039;114,878;323;supply_pickup;U-0033;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;30,0;
D039;114,908;324;exercise;U-0027;;intense;pull;lat_pulldown;2,0;False;;;;22;22;14,145;9,57;completed;0,392;;0,39;
D039;115,196;325;visit;U-0050;;intense;upper;gym;;;False;False;55,95;;1;67,78;22,35;completed;;;21,0;0,06
D039;115,327;326;exercise;U-0048;;express;push;chest_press;1,0;False;;;;42;42;4,792;0,0;completed;0,169;;0,74;
